PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;deeltijd onderwijs;vrouw;10;8;6;10;7
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;man;16;14;16;12;7
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;vrouw;66;53;57;58;50
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60133;M Archeologie (research);voltijd onderwijs;man;19;14;12;10;15
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60133;M Archeologie (research);voltijd onderwijs;vrouw;28;21;22;23;25
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;man;43;53;57;48;46
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;vrouw;23;26;37;39;37
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60174;M Latijns-Amerika Studies;voltijd onderwijs;man;7;10;11;14;19
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60174;M Latijns-Amerika Studies;voltijd onderwijs;vrouw;24;29;41;44;42
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60734;M Internationale betrekkingen;voltijd onderwijs;man;126;197;280;251;223
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60734;M Internationale betrekkingen;voltijd onderwijs;vrouw;142;234;280;276;251
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60805;M Archeologie;voltijd onderwijs;man;67;76;60;67;71
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60805;M Archeologie;voltijd onderwijs;vrouw;106;117;101;105;97
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;deeltijd onderwijs;man;6;4;5;3;4
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;deeltijd onderwijs;vrouw;19;19;17;15;13
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;man;19;22;23;26;23
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;vrouw;53;59;77;72;88
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;man;11;6;8;8;6
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;vrouw;16;17;15;17;15
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;deeltijd onderwijs;man;4;4;4;3;3
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;deeltijd onderwijs;vrouw;11;11;10;7;8
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;man;39;44;30;28;29
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;vrouw;98;94;90;95;108
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;man;16;17;17;20;13
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;vrouw;31;34;30;32;33
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;man;9;23;18;16;20
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;vrouw;36;43;39;31;26
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;man;4;4;2;2;6
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;vrouw;3;4;4;4;6
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;man;26;43;61;61;64
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;vrouw;10;26;31;37;36
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;deeltijd onderwijs;man;2;2;1;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;deeltijd onderwijs;vrouw;1;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;man;21;25;16;20;21
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;vrouw;16;20;17;18;19
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;man;3;5;3;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;vrouw;3;4;1;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;man;8;13;8;3;5
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;vrouw;12;10;6;10;7
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;man;6;7;4;4;4
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;vrouw;15;18;23;25;17
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60830;M Mediastudies;voltijd onderwijs;man;48;53;53;60;51
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60830;M Mediastudies;voltijd onderwijs;vrouw;117;148;141;138;136
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60837;M Afrika Studies;voltijd onderwijs;man;2;4;5;9;5
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60837;M Afrika Studies;voltijd onderwijs;vrouw;10;10;13;24;21
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60838;M Afrika Studies (research);voltijd onderwijs;man;5;4;7;6;5
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60838;M Afrika Studies (research);voltijd onderwijs;vrouw;11;16;17;16;11
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60839;M Azie Studies;voltijd onderwijs;man;48;55;57;60;52
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60839;M Azie Studies;voltijd onderwijs;vrouw;80;74;88;83;112
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60840;M Azie Studies;voltijd onderwijs;man;23;17;17;16;14
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60840;M Azie Studies;voltijd onderwijs;vrouw;44;53;52;41;31
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60841;M Azie Studies (research);voltijd onderwijs;man;10;16;16;12;12
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60841;M Azie Studies (research);voltijd onderwijs;vrouw;14;13;13;10;10
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60842;M Midden-Oosten Studies;voltijd onderwijs;man;21;24;20;25;40
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60842;M Midden-Oosten Studies;voltijd onderwijs;vrouw;24;30;51;57;57
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60843;M Midden-Oosten Studies (research);voltijd onderwijs;man;4;7;7;9;12
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60843;M Midden-Oosten Studies (research);voltijd onderwijs;vrouw;13;12;10;7;11
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60844;M Latijns-Amerika Studies (research);voltijd onderwijs;man;5;6;2;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60844;M Latijns-Amerika Studies (research);voltijd onderwijs;vrouw;11;8;5;3;4
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60845;M Noord-Amerika Studies;voltijd onderwijs;man;14;13;16;16;16
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60845;M Noord-Amerika Studies;voltijd onderwijs;vrouw;19;24;23;23;26
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60848;M Russische en Euraziatische Studies;voltijd onderwijs;man;18;17;14;19;23
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60848;M Russische en Euraziatische Studies;voltijd onderwijs;vrouw;23;21;17;16;16
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60849;M Neerlandistiek;voltijd onderwijs;man;15;20;15;11;11
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60849;M Neerlandistiek;voltijd onderwijs;vrouw;40;39;42;34;30
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;deeltijd onderwijs;man;3;1;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;deeltijd onderwijs;vrouw;4;2;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;voltijd onderwijs;man;135;146;170;185;209
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;voltijd onderwijs;vrouw;80;89;106;124;129
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;techniek;n.v.t. (techniek);60415;M Industrial Ecology;voltijd onderwijs;man;84;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;master;21PB;Universiteit Leiden;techniek;n.v.t. (techniek);60415;M Industrial Ecology;voltijd onderwijs;vrouw;92;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;ongedeelde opleiding;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);06551;Geneeskunde;voltijd onderwijs;man;26;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;ongedeelde opleiding;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);06551;Geneeskunde;voltijd onderwijs;vrouw;19;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;man;3;5;0;2;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;vrouw;3;2;1;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;man;16;13;12;6;3
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;vrouw;6;5;2;2;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;man;4;1;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;vrouw;2;1;1;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;man;4;4;9;7;3
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;vrouw;12;18;7;6;2
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;man;1;1;1;0;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;0;0;1;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;man;7;5;4;5;2
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;vrouw;11;9;8;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;deeltijd onderwijs;man;1;4;4;2;2
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;man;8;3;4;2;2
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;vrouw;2;2;4;2;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;man;5;3;2;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;vrouw;1;3;2;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;man;5;1;6;2;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;vrouw;0;1;5;2;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;man;7;4;3;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;vrouw;0;1;0;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;man;5;5;3;3;2
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;vrouw;1;1;2;0;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;deeltijd onderwijs;man;2;1;2;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;deeltijd onderwijs;vrouw;1;1;0;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;man;4;4;2;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;vrouw;3;4;2;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68529;M Educatieve master Geesteswetenschappen;deeltijd onderwijs;man;16;5;3;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68529;M Educatieve master Geesteswetenschappen;deeltijd onderwijs;vrouw;20;15;15;13;7
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68529;M Educatieve master Geesteswetenschappen;voltijd onderwijs;man;71;54;39;27;13
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68529;M Educatieve master Geesteswetenschappen;voltijd onderwijs;vrouw;100;81;81;31;12
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68530;M Leraar Voorbereidend Hoger Onderwijs in de Taalvakken;voltijd onderwijs;man;0;2;5;5;3
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68530;M Leraar Voorbereidend Hoger Onderwijs in de Taalvakken;voltijd onderwijs;vrouw;0;0;1;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;postmaster;21PB;Universiteit Leiden;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;deeltijd onderwijs;man;0;0;0;4;3
